source,target,peso
6264,30364,1
6264,20815,1
915,20423,1
20423,33512,1
29567,29900,1
28054,29900,1
28054,29567,1
14335,29722,1
11080,27815,1
18303,18431,1
18431,22747,1
18303,22747,1
665,35873,1
24157,35873,1
665,24157,1
20900,23970,1
23970,26343,1
23970,31125,1
20900,26343,1
20900,31125,1
26343,31125,1
1495,15145,1
1495,18557,1
1495,11857,1
15145,18557,1
11857,15145,1
11857,18557,1
1362,16612,1
8834,15145,1
16612,32026,1
31959,32026,1
24944,32026,1
30451,32026,1
16612,31959,1
16612,24944,1
16612,30451,1
24944,31959,1
30451,31959,1
24944,30451,1
32770,35452,1
5581,11193,1
5581,33015,1
2154,19068,1
19068,31426,1
19068,28419,1
2154,31426,1
2154,28419,1
2154,31291,1
28419,31426,1
31291,31426,1
28419,31291,1
10444,27504,1
3485,10444,1
3485,27504,1
27504,32230,1
12628,27504,1
3485,32230,1
3485,12628,1
7718,12665,1
10244,12665,1
11953,12665,1
7718,10244,1
7718,11953,1
7718,8350,1
10244,11953,1
8350,10244,1
8350,11953,1
2180,27690,1
2180,28219,1
2180,32076,1
2180,4083,1
27690,28219,1
27690,32076,1
4083,27690,1
28219,32076,1
4083,28219,1
4083,32076,1
10761,35814,2
14199,35814,2
10761,14199,2
2566,26963,1
2566,36645,1
2566,17767,1
2566,15541,1
26963,36645,1
17767,26963,1
15541,26963,1
17767,36645,1
15541,36645,1
15541,17767,1
13343,15733,1
15733,29223,1
13343,16857,1
15587,35530,1
12570,35530,1
35530,35693,1
34114,35530,1
12570,15587,1
15587,35693,1
15587,34114,1
12570,35693,1
12570,34114,1
34114,35693,1
1283,11209,1
1283,32208,1
1283,9503,1
1283,15387,1
11209,32208,1
9503,11209,1
9503,32208,1
15387,32208,1
9503,15387,1
1976,24235,1
24235,32723,2
1976,35013,1
1976,32723,1
1976,27036,1
32723,35013,2
27036,32723,1
14466,18051,1
8338,18051,1
9358,18051,1
1454,18051,1
8338,14466,1
9358,14466,1
1454,14466,1
8338,9358,1
1454,9358,1
6642,14779,1
14779,22581,1
16993,30046,1
15457,30046,1
9481,16993,1
9481,15457,2
15457,16993,1
15238,16993,1
15238,15457,2
16203,34985,1
23722,34985,1
16203,23722,1
2483,4905,2
4905,17811,2
15986,35253,1
11530,15986,1
53,15986,1
53,35253,1
6015,14696,1
6015,21055,1
6015,25609,1
14696,21055,1
14696,25609,1
21055,25609,1
912,13084,1
13084,18896,1
4149,13084,1
13084,13827,1
912,18896,1
912,4149,1
912,13827,3
4149,18896,1
13827,18896,1
4149,13827,1
141,9760,1
9760,34739,1
9760,33532,1
9760,27179,1
141,34739,2
141,33532,1
141,27179,2
33532,34739,1
27179,33532,1
5648,32014,1
5648,10221,2
2042,5648,3
5648,26517,9
10221,32014,1
2042,32014,1
26517,32014,1
2042,10221,1
10221,26517,2
2042,26517,3
10221,33505,1
10221,31759,1
5648,33505,1
5648,31759,2
31759,33505,1
26517,33505,1
4039,33500,1
12783,33500,1
27584,33500,1
33500,33541,1
4039,12783,1
4039,27584,1
12783,27584,1
12783,33541,1
27584,33541,1
4264,21111,1
21111,26517,2
9216,27366,1
9216,22581,1
9216,16589,3
9099,16148,1
9099,14067,1
9099,10302,1
9099,15676,1
14067,16148,1
10302,16148,1
15676,16148,1
10302,14067,1
14067,15676,1
10302,15676,1
17068,32723,1
26935,32723,1
16916,22485,3
3813,16916,3
16916,32382,2
10786,16916,3
12443,17305,1
17305,22401,1
11530,17305,1
12443,22401,1
11530,12443,1
11530,22401,1
5495,31849,3
5495,24688,1
5495,10173,1
5495,15533,4
24688,31849,1
10173,31849,1
10173,24688,1
15533,24688,1
10173,15533,1
6642,24055,2
21030,24055,1
967,24055,1
22581,24055,2
6642,21030,1
967,6642,1
967,21030,1
21030,22581,1
967,22581,1
17797,27973,1
27973,34957,1
11538,27973,1
11263,17797,1
11263,34957,1
11263,11538,1
17797,34957,1
11538,17797,1
11538,34957,1
2483,2908,1
1356,2483,1
2483,17255,1
2908,17811,2
1356,2908,1
2908,17255,1
1356,17811,1
17255,17811,1
1356,17255,1
8601,34689,1
8601,19535,1
19535,34689,1
31525,34689,1
11862,34689,1
19535,31525,1
11862,19535,1
287,26517,1
287,8901,1
287,36665,2
287,34073,4
8901,26517,1
26517,36665,1
26517,34073,3
8901,36665,1
8901,34073,1
34073,36665,2
17811,33114,4
6746,17811,2
17552,33114,2
6746,17552,1
2483,33114,3
6746,33114,2
2483,6746,1
15634,33087,2
11526,15634,1
15634,32078,2
8558,15634,3
11526,33087,1
32078,33087,1
8558,33087,2
11526,32078,1
8558,11526,1
8558,32078,2
287,30572,4
287,5780,1
30572,36665,1
5780,30572,1
30572,34073,3
5780,36665,1
5780,34073,1
28060,33103,2
21307,22973,2
12472,22973,1
6139,22973,1
9127,22973,1
12472,21307,1
6139,21307,1
9127,21307,1
6139,12472,1
9127,12472,1
6139,9127,1
21307,30572,1
3291,21307,1
21307,29510,1
3291,30572,1
29510,30572,1
22973,30572,1
3291,29510,1
3291,22973,1
22973,29510,1
11809,26227,1
26227,36455,1
11809,36455,1
11809,18802,1
18802,36455,1
24991,34973,1
25605,34973,1
22773,34973,1
845,34973,1
24991,25605,1
22773,24991,1
845,24991,1
22773,25605,1
845,25605,1
845,22773,1
23718,35049,1
23718,34073,2
23722,35049,1
23722,34073,1
34073,35049,1
26517,35049,1
9908,19895,1
1033,19895,1
1033,9908,1
9908,17156,1
9211,14721,2
9211,26517,2
14721,21111,1
9211,21111,1
10013,11530,1
11530,13774,3
10013,13464,1
10013,13774,1
13464,13774,1
26530,30572,1
30572,33505,1
3845,30572,1
287,26530,1
287,33505,1
287,3845,1
26530,33505,1
3845,26530,1
3845,33505,1
4905,34093,1
2483,34093,5
17811,34093,5
5495,31383,1
5495,20777,2
31383,31849,1
20777,31383,1
15533,31383,1
6746,26898,1
6746,11271,1
26898,33114,1
11271,33114,1
11271,26898,1
17811,26898,1
11271,17811,1
16496,27179,1
27179,31376,1
141,16496,1
141,31376,1
16496,34739,1
31376,34739,1
16496,31376,1
7278,11263,1
6660,11263,1
11263,12664,1
11263,28820,1
6660,7278,1
7278,12664,1
7278,28820,1
6660,12664,1
6660,28820,1
12664,28820,1
13191,22191,2
20482,22191,2
12454,22191,1
6688,22191,1
13191,20482,2
12454,13191,1
6688,13191,1
12454,20482,1
6688,20482,1
6688,12454,1
4608,34922,1
4608,27195,1
1001,4608,1
27195,34922,1
1001,34922,1
1001,27195,1
23718,25578,1
5648,23718,5
5648,25578,1
25578,34073,1
25578,26517,1
5648,34073,1
3542,6746,2
30701,32388,2
3542,32388,2
11039,32388,3
3542,30701,2
3542,11039,2
9216,34762,1
9216,9481,1
9216,19562,1
9481,34762,1
19562,34762,1
6642,34762,1
9481,19562,1
6642,9481,1
6642,19562,1
17811,21070,2
17552,21070,1
21070,33114,1
2483,21070,2
2876,19244,1
19244,32987,1
5093,19244,1
19244,24675,1
2876,32987,1
2876,5093,1
2876,24675,1
5093,32987,1
24675,32987,1
5093,24675,1
4039,5642,1
6377,24053,1
106,6377,1
6377,11938,1
6377,13181,1
106,24053,1
11938,24053,1
13181,24053,1
106,11938,1
106,13181,1
11938,13181,1
21284,21307,1
10276,21307,1
3218,21307,1
21307,30953,1
10276,21284,1
3218,21284,1
21284,30953,1
3218,10276,1
10276,30953,1
3218,30953,1
10358,19461,1
19461,34491,1
19461,28030,1
19461,27493,1
10358,34491,1
10358,28030,1
10358,27493,1
28030,34491,1
27493,34491,1
27493,28030,1
15387,27366,1
15387,30100,1
6642,30100,1
15387,22581,1
6642,15387,1
4048,22992,1
31022,33794,1
19851,31613,1
4696,19851,1
19851,21442,1
11572,24463,1
14867,24463,1
6642,24463,1
4431,24463,1
11572,14867,1
6642,11572,1
4431,11572,1
6642,14867,2
4431,14867,1
4431,6642,1
4906,7372,1
7372,27463,1
11683,27463,1
7372,11683,1
4834,7372,1
4834,11683,1
6277,22992,1
2993,6277,2
8475,18802,3
8475,26227,3
20436,34740,1
6451,20436,1
20436,23631,1
19446,20436,1
6451,34740,1
23631,34740,1
19446,34740,1
6451,23631,1
6451,19446,1
19446,23631,2
23192,26304,1
19594,26304,1
4816,26304,1
26304,32011,1
19594,23192,1
4816,23192,1
23192,32011,1
4816,19594,1
19594,32011,1
4816,32011,1
3701,26222,4
3701,4953,1
459,3701,2
4953,26222,1
459,26222,2
459,4953,1
7248,19159,1
18239,19159,1
9770,19159,1
17232,19159,1
7248,18239,1
7248,9770,1
7248,17232,1
9770,18239,1
17232,18239,1
9770,17232,1
17403,27608,1
17403,30870,1
17403,27437,1
17403,32032,1
27608,30870,1
27437,27608,1
27608,32032,1
27437,30870,1
30870,32032,1
27437,32032,1
15257,15830,2
15257,32506,1
15257,15837,1
8624,15257,1
15830,32506,1
15830,15837,1
8624,15830,1
15837,32506,1
8624,32506,1
8624,15837,1
22191,22717,1
11220,22191,1
13191,22717,1
20482,22717,1
11220,22717,1
11220,13191,1
11220,20482,1
3017,12623,1
10667,24055,1
24055,31782,1
10667,22581,1
22581,31782,1
10667,31782,1
6642,10667,1
6642,31782,1
25323,30087,1
15225,30087,1
5223,30087,1
15225,25323,1
5223,25323,1
5223,15225,1
12604,12885,1
12885,31009,1
12604,31009,1
3421,31009,1
28617,31009,1
5587,26517,1
4467,26517,7
5587,31759,1
5587,5648,1
4467,5587,1
4467,31759,2
4467,5648,3
17811,30907,2
5306,17811,2
30907,33114,1
5306,33114,1
5306,30907,1
2483,30907,2
2483,5306,2
16126,22633,1
22633,34342,1
3052,22633,1
15952,22633,1
16126,34342,1
3052,16126,1
15952,16126,1
365,26356,1
26356,33970,1
26356,27826,1
8798,26356,1
365,33970,1
365,27826,1
365,8798,1
27826,33970,1
8798,33970,1
8798,27826,1
12682,17811,2
10151,17811,1
12682,17552,1
10151,17552,1
10151,12682,1
2483,12682,2
2483,10151,1
4467,23718,5
2042,4467,1
2042,23718,1
32388,36087,1
5269,36087,1
18391,36087,1
29821,36087,1
9224,17451,1
974,19438,1
19438,34197,1
11734,19438,1
19438,30953,1
974,34197,1
974,11734,1
974,30953,1
11734,34197,1
30953,34197,1
11734,30953,1
9481,32749,1
32749,34934,1
15457,32749,2
15238,32749,3
15457,34934,1
7168,18717,1
7168,22069,1
7168,28507,2
7168,26567,3
18717,22069,1
18717,28507,1
18717,26567,1
22069,28507,1
26567,28507,2
27437,33487,1
11540,27437,1
24922,33487,1
11540,33487,1
9009,33487,1
11540,24922,1
9009,11540,1
13018,25830,1
23209,25830,1
18631,25830,1
13018,23209,1
13018,18631,1
18631,23209,1
13705,25340,1
13705,26890,1
9091,13705,1
13705,18778,1
25340,26890,1
9091,25340,1
18778,25340,1
9091,26890,1
18778,26890,1
9091,18778,1
2993,35782,1
2993,20718,1
2993,31043,1
28079,35782,1
20718,28079,1
28079,31043,1
20718,35782,1
31043,35782,1
20718,31043,1
15634,18835,1
18835,19097,1
18835,32078,1
8558,18835,1
15634,19097,1
19097,32078,1
8558,19097,1
8187,13039,1
13039,14355,1
13039,15238,1
13039,24298,1
8187,14355,1
8187,15238,1
8187,24298,1
14355,15238,1
14355,24298,1
15238,24298,1
20098,20472,1
4834,20098,1
8851,20098,1
4834,20472,1
8851,20472,1
4834,8851,4
27828,36460,2
6746,24780,1
24780,32388,1
19431,32388,1
19431,24780,1
11039,24780,1
10337,22658,1
10337,13687,1
22658,23174,1
13687,23174,1
13687,22658,1
22658,32311,1
13687,32311,1
6859,34739,1
1413,34739,1
12623,34739,1
1413,6859,1
6859,22523,1
6859,12623,1
1413,22523,1
1413,12623,1
12623,22523,1
29061,34955,1
12413,34955,1
22476,34955,1
15179,34955,1
12413,29061,1
22476,29061,1
15179,29061,1
12413,22476,1
12413,15179,1
15179,22476,1
27179,32087,1
12623,27179,1
4107,32087,1
4107,12623,1
12623,32087,1
9186,22485,1
3813,9186,1
9186,24403,1
9186,10786,1
6359,27303,1
4834,27303,1
5525,27303,1
4834,6359,1
5525,6359,1
4834,5525,1
5277,20903,1
2993,5277,1
2993,24615,1
5277,24615,1
5277,25653,1
6447,30087,2
19240,30087,2
30087,36038,1
8023,30087,1
6447,19240,2
6447,36038,1
6447,8023,1
19240,36038,1
8023,19240,1
8023,36038,1
11530,24722,1
16720,24722,1
24722,27050,1
11530,16720,1
11530,27050,1
53,16720,1
16720,27050,1
53,27050,1
1584,36549,1
1584,22687,1
1584,7687,1
22687,36549,2
7687,36549,1
7687,22687,1
8088,30355,1
1178,8088,1
8088,26002,1
8088,14135,1
1178,30355,1
26002,30355,1
14135,30355,1
1178,26002,1
1178,14135,1
14135,26002,1
15533,17668,1
15533,26579,1
15533,24180,1
5495,17668,1
17668,26579,1
17668,24180,1
5495,26579,1
24180,26579,1
20201,32749,2
15238,20201,3
10912,27956,1
10912,19186,1
9760,10912,1
19186,27956,1
9760,27956,1
9760,19186,1
2483,23651,1
17811,23651,1
6163,16916,1
2483,4105,2
2483,29065,1
4105,17811,2
17811,29065,1
4105,29065,1
4105,34093,2
29065,34093,1
2483,14764,1
2483,12276,1
14764,17811,1
12276,17811,1
14764,34093,1
12276,14764,1
12276,34093,1
22170,26567,2
15387,26567,1
18510,26567,2
15387,22170,1
7168,22170,2
18510,22170,2
7168,15387,1
15387,18510,1
7168,18510,2
6277,28373,1
2993,28373,3
3912,35253,1
3912,28426,1
3912,23722,1
3912,11530,1
28426,35253,1
23722,35253,1
23722,28426,1
11530,28426,1
11530,23722,1
16883,30087,1
21777,30087,1
6447,16883,1
6447,21777,1
16883,19240,1
19240,21777,1
16883,21777,1
13015,13543,3
1261,25391,2
1261,13485,2
1261,12606,1
1261,29027,2
13485,25391,2
12606,25391,1
25391,29027,2
12606,13485,1
13485,29027,2
12606,29027,1
33103,33989,1
33103,33247,1
33103,34771,1
28060,33989,1
33247,33989,1
33989,34771,1
28060,33247,3
28060,34771,1
33247,34771,1
1831,16850,1
1831,3273,1
1831,28024,1
1831,12673,1
3273,16850,1
16850,28024,1
12673,16850,1
3273,28024,1
3273,12673,1
12673,28024,1
912,21467,1
19540,31870,1
367,19540,1
13445,19540,1
19540,22001,1
367,31870,1
13445,31870,1
22001,31870,1
367,13445,1
367,22001,1
13445,22001,1
5648,13102,1
13102,23718,3
4467,13102,4
17811,33230,1
2483,33230,1
30907,33230,1
12682,33230,1
12682,30907,1
287,34192,1
287,5726,1
30572,34192,1
5726,30572,1
5726,34192,1
34073,34192,1
5726,34073,1
4572,9749,1
4572,17761,1
9749,19696,1
17761,19696,1
9749,23776,1
17761,23776,2
6516,33234,2
6516,30862,1
6516,8555,1
30862,33234,1
8555,33234,1
7205,33234,2
8555,30862,1
7205,30862,1
7205,8555,1
18510,28507,1
22170,28507,1
4467,25124,1
23718,25124,1
13102,25124,1
25124,26517,1
7599,14692,1
7599,28009,1
14692,28009,1
1639,14692,1
1639,28009,1
12915,16589,1
4753,12915,1
9216,12915,1
6642,12915,1
13543,30425,1
5287,35655,1
6434,35655,1
5287,34034,1
5287,6434,1
5287,24083,1
6434,34034,1
6434,24083,1
23722,27366,1
14593,23722,1
14856,23722,1
22581,23722,1
3130,30701,2
3130,11039,5
3130,33776,1
3130,6746,5
30701,33776,1
11039,33776,1
6746,33776,1
6102,24675,1
4812,24675,1
14974,24675,1
24675,35393,1
4812,6102,1
6102,14974,1
6102,35393,1
4812,14974,1
4812,35393,1
14974,35393,1
6848,34427,1
3813,34427,2
33375,34427,1
3813,33375,1
10304,24481,1
10304,17536,1
10304,17542,1
17536,24481,1
17542,24481,1
17536,17542,1
4105,5306,1
5306,34093,1
26328,30478,1
9749,30478,1
10485,30478,1
13554,30478,1
10485,26328,1
9749,10485,1
10485,13554,1
8859,30351,1
8859,20852,1
8859,24013,1
20852,30351,1
24013,30351,1
20852,24013,1
9841,15257,1
13242,15257,1
15257,18455,1
9841,15830,1
13242,15830,1
15830,18455,1
9841,13242,1
9841,18455,1
13242,18455,1
5495,18426,1
18426,31849,1
18426,20777,1
15533,18426,1
2656,26935,1
141,22687,1
141,36549,1
141,8643,1
141,33970,1
8643,22687,1
22687,33970,1
8643,36549,1
33970,36549,1
8643,33970,1
4110,26517,1
4110,10173,1
4110,4467,1
10173,26517,1
4467,10173,1
23192,33403,1
4197,33403,1
32309,33403,1
29245,33403,1
4197,23192,1
23192,32309,1
23192,29245,1
4197,32309,1
4197,29245,1
29245,32309,1
13827,31432,1
13827,33826,1
13827,33989,1
912,31432,1
912,33826,1
912,33989,1
31432,33826,1
31432,33989,1
33826,33989,1
32219,33611,1
17824,33611,1
15238,33611,1
9928,33611,1
17824,32219,1
15238,32219,1
9928,32219,1
15238,17824,1
9928,17824,1
9928,15238,1
19927,27186,1
27186,34856,1
27186,35239,1
19586,27186,1
19927,34856,1
19927,35239,1
19586,19927,1
34856,35239,1
19586,34856,1
19586,35239,1
22675,34670,2
32546,34670,2
16808,34670,1
2385,34670,1
22675,32546,2
16808,22675,1
2385,22675,1
16808,32546,1
2385,32546,1
2385,16808,1
3130,20020,1
6746,20020,1
20020,30701,1
11039,20020,1
2295,26517,1
2295,14118,1
2295,26620,1
14118,26517,1
26517,26620,1
14118,26620,1
18483,23174,1
23174,29704,1
10337,18483,1
18483,29704,1
18483,32311,1
10337,29704,1
29704,32311,1
10116,22364,1
10116,13190,1
9624,10116,1
13190,22364,1
9624,22364,1
9624,13190,1
53,12474,1
7065,12474,1
12474,16297,1
12474,33554,1
53,7065,1
53,16297,1
53,33554,1
7065,16297,1
7065,33554,1
16297,33554,1
8744,29821,2
26907,35789,1
24473,24933,1
24933,33247,2
24933,28060,4
24473,33247,1
24473,28060,1
16187,31719,1
13015,28507,3
27828,33234,1
19461,26513,1
19461,20428,1
19461,35175,1
9749,19461,1
20428,26513,1
26513,35175,1
9749,26513,1
20428,35175,1
9749,20428,1
9749,35175,1
4753,32749,1
19823,32749,1
5656,32749,1
4753,15457,1
4753,19823,1
4753,5656,5
15457,19823,1
5656,15457,2
5656,19823,1
21052,23718,1
14592,21052,1
5648,21052,1
21052,26517,1
14592,23718,2
5648,14592,2
6017,29108,1
18878,29108,1
2381,29108,1
6017,18878,1
2381,6017,1
2381,18878,1
2813,5942,1
2813,17954,1
2813,4753,1
2813,28080,1
5942,17954,1
4753,5942,1
5942,28080,1
4753,17954,1
17954,28080,1
4753,28080,1
17436,20201,1
3889,20201,2
12915,20201,1
3889,17436,1
12915,17436,1
15238,17436,1
3889,12915,1
3889,15238,3
12915,15238,1
23718,30572,1
4467,30572,1
809,3701,1
3701,9540,1
809,26222,1
9540,26222,1
459,809,1
809,9540,1
459,9540,1
2483,12174,1
12174,17811,1
21070,34093,1
12174,21070,1
12174,34093,1
15238,27366,1
3889,27366,1
5656,27366,1
4753,15238,1
5656,15238,1
3889,4753,1
3889,5656,1
8592,12438,1
2993,8592,1
12438,36124,1
2993,36124,1
2993,12438,1
12438,15710,1
2993,15710,1
23718,29133,1
5648,29133,1
14592,29133,1
26517,29133,1
24518,34670,1
25304,34670,1
22675,24518,1
22675,25304,1
24518,32546,1
25304,32546,1
24518,25304,1
19782,29027,1
7630,19782,1
19782,28538,1
7630,29027,1
28538,29027,1
7630,28538,1
3169,24878,2
3169,29810,1
3169,12220,1
24878,29810,1
12220,24878,1
12220,29810,1
9619,22185,1
9619,35485,1
9,9619,1
5978,9619,1
22185,35485,1
9,22185,1
5978,22185,1
9,35485,1
5978,35485,1
16933,36356,1
29773,36356,1
8524,36356,1
16470,36356,1
16933,29773,1
8524,16933,1
16470,16933,1
8524,29773,1
16470,29773,1
8524,16470,1
18714,29297,1
12327,13042,1
7784,13042,1
13042,16494,1
7624,13042,1
7784,12327,1
12327,16494,1
7624,12327,1
7784,16494,1
7624,7784,1
7624,16494,1
23676,32409,1
10332,32409,1
4715,32409,1
10332,23676,1
4715,10332,1
26517,27747,1
4467,27747,1
13102,27747,1
23718,27747,1
24572,28060,2
984,28060,2
24572,24933,1
984,24572,1
984,24933,2
4475,12071,1
12071,22412,1
12071,18286,1
12071,12626,1
5523,23198,1
20116,23198,1
5709,23198,1
5523,20116,1
5523,5709,1
5523,10678,1
5709,20116,1
10678,20116,1
5709,10678,1
9412,15570,1
287,29301,1
287,6555,1
6555,29301,1
29301,30572,1
29301,34073,1
6555,30572,1
6555,34073,1
7273,26261,1
5269,7273,1
7273,18391,1
7273,29821,1
13827,32702,1
11367,13827,1
13827,20543,1
912,32702,1
912,11367,1
912,20543,1
11367,32702,1
20543,32702,1
11367,20543,1
16787,19101,1
951,5901,2
951,5006,1
951,3621,2
951,25076,1
5006,5901,1
3621,5901,2
5901,25076,1
3621,5006,1
5006,25076,1
3621,25076,1
24463,29637,1
9216,29637,1
16927,29637,1
1136,29637,1
9216,24463,1
16927,24463,1
1136,24463,1
9216,16927,1
1136,9216,1
1136,16927,1
29774,34307,1
7828,29774,1
15815,34307,1
7828,15815,1
7828,34307,1
16922,34307,1
7828,16922,1
3273,8128,2
3273,34504,1
3273,29313,1
8128,34504,1
8128,29313,1
29313,34504,1
13774,34783,1
1807,34783,1
1807,13774,1
8475,19101,1
8475,34711,2
19101,26227,1
26227,34711,2
19101,34711,1
18802,19101,1
18802,34711,2
4225,18192,1
7458,18192,1
2335,18192,1
4225,7458,1
2335,4225,1
4225,7931,1
2335,7458,1
7458,7931,1
2335,7931,1
25135,32700,2
25135,32987,2
25135,25872,1
13217,25135,2
32700,32987,2
25872,32700,1
13217,32700,2
25872,32987,1
13217,32987,2
13217,25872,1
14229,36417,1
13092,36417,1
21127,36417,1
3268,36417,1
13092,14229,1
14229,21127,1
3268,14229,1
13092,21127,1
3268,13092,1
3268,21127,1
4834,35188,1
34673,35188,1
4834,34673,1
24945,26517,4
13102,24945,1
13102,31759,1
4467,24945,1
24945,31759,1
19942,24878,1
3169,19942,1
14196,28373,1
14196,22992,1
2993,14196,1
22992,28373,1
26907,30749,1
18486,26907,2
13216,26907,1
14140,26907,1
18486,30749,2
13216,30749,2
14140,30749,1
13216,18486,2
14140,18486,1
13216,14140,1
28426,32043,1
32043,34411,1
21867,32043,1
28426,34411,1
21867,28426,1
21867,34411,1
21537,23791,1
21537,30037,1
21537,23631,1
19446,21537,1
23791,30037,1
23631,23791,1
19446,23791,1
23631,30037,1
19446,30037,1
9981,20201,1
3889,9981,1
9981,32749,1
9981,15238,1
3889,32749,1
2024,7120,1
2024,29722,1
2024,20884,1
7120,29722,1
7120,20884,1
7120,34403,1
20884,29722,1
20884,34403,1
4708,27086,1
4708,17329,1
4708,9223,1
17329,27086,1
9223,27086,1
27086,28230,1
9223,17329,1
9223,28230,1
951,3051,1
951,25251,1
3051,3621,1
3621,25251,1
3051,5901,1
5901,25251,1
3051,25251,1
13543,33755,1
30031,33755,2
13015,33755,4
8547,11510,1
536,8547,1
8547,17455,1
536,11510,1
11510,17455,1
536,17455,1
1663,29262,1
15112,29262,1
29262,30701,1
11039,29262,1
15112,32228,2
11039,32228,2
30701,32228,1
21127,32228,2
8812,27249,2
8812,33886,2
8812,26002,2
8812,14393,2
27249,33886,2
26002,27249,2
14393,27249,2
26002,33886,2
14393,33886,2
14393,26002,2
17723,28060,1
17723,24933,1
984,33247,1
984,17723,1
17723,33247,1
2870,21936,1
2870,29092,1
1354,2870,1
21936,29092,1
1354,21936,1
1354,29092,1
8475,12437,1
12437,26227,1
12437,34711,1
12437,18802,1
952,3642,1
952,35139,1
952,22260,1
952,11163,1
3642,35139,1
3642,22260,1
3642,11163,1
22260,35139,1
11163,35139,1
11163,22260,1
7033,12816,1
12816,13015,2
7033,13015,2
26382,35692,1
16392,35692,1
12991,35692,1
16392,26382,1
12991,26382,1
11190,26382,1
12991,16392,1
11190,16392,1
11190,12991,1
21891,21984,2
21984,27562,2
21984,22437,1
8242,21984,2
21891,27562,2
21891,22437,1
8242,21891,2
22437,27562,1
8242,27562,2
8242,22437,1
26228,29251,1
21357,29251,1
29251,30413,1
28210,29251,2
21357,26228,1
26228,30413,1
26228,28210,1
21357,30413,1
21357,28210,1
28210,30413,1
10652,20466,2
8744,10652,3
10652,29821,2
932,28910,1
932,15106,2
932,22236,1
932,2292,1
22236,28910,1
2292,28910,1
15106,22236,1
2292,15106,1
2292,22236,1
6746,22485,1
18391,22485,1
3813,6746,1
6746,18391,1
3413,30404,2
2282,22523,1
3421,22523,1
908,22523,1
22523,28617,1
908,2282,1
908,3421,1
908,28617,1
10194,21910,1
4129,25910,1
4129,17090,1
4129,28845,1
4129,12899,1
17090,25910,1
25910,28845,1
12899,25910,1
17090,28845,1
12899,17090,1
12899,28845,1
11212,35176,1
31676,35176,1
11212,31676,1
24174,25478,1
25478,26405,1
24174,26405,1
4252,24174,1
24174,32487,1
4252,26405,1
26405,32487,1
11570,34668,1
3249,34668,1
19088,34668,1
3249,11570,1
11570,19088,1
3249,19088,1
5815,10956,1
5815,9411,1
5737,5815,1
9411,10956,1
5737,10956,1
5737,9411,1
18211,24722,1
24722,36065,1
53,18211,1
53,36065,1
53,24948,1
18211,36065,1
18211,24948,1
24948,36065,1
3130,25757,1
3130,8943,1
6746,25757,1
6746,8943,1
8943,25757,1
11039,25757,1
8943,11039,1
184,9151,1
184,25251,1
28,184,1
184,32410,1
