Source;Target;Weight;Year
De Carvalho, J.P.L.;Baldassin, A.;1;2019
Araujo, G.;Baldassin, A.;1;2019
Kimura, B.Y.L.;Yokoyama, R.S.;1;2019
Kimura, B.Y.L.;Villas, L.A.;2;2017
Kimura, B.Y.L.;Loureiro, A.A.F.;1;2019
Yokoyama, R.S.;Villas, L.A.;1;2019
Yokoyama, R.S.;Loureiro, A.A.F.;1;2019
Villas, L.A.;Loureiro, A.A.F.;4;2017
Fantinato, D.G.;Duarte, L.T.;2;2018
Fantinato, D.G.;Deville, Y.;2;2018
Fantinato, D.G.;Jutten, C.;1;2019
Fantinato, D.G.;Neves, A.;4;2017
Duarte, L.T.;Deville, Y.;3;2018
Duarte, L.T.;Jutten, C.;3;2018
Duarte, L.T.;Neves, A.;2;2018
Deville, Y.;Jutten, C.;1;2019
Deville, Y.;Neves, A.;2;2018
Jutten, C.;Neves, A.;1;2019
Akabane, A.T.;Immich, R.;2;2018
Akabane, A.T.;Madeira, E.R.M.;5;2017
Akabane, A.T.;Villas, L.A.;5;2017
Immich, R.;Madeira, E.R.M.;2;2018
Immich, R.;Villas, L.A.;2;2018
Madeira, E.R.M.;Villas, L.A.;5;2017
Belotti, J.T.;Lazzarin, L.N.A.;1;2019
Belotti, J.T.;Usberti, F.L.;1;2019
Belotti, J.T.;Siqueira, H.;1;2019
Lazzarin, L.N.A.;Usberti, F.L.;1;2019
Lazzarin, L.N.A.;Siqueira, H.;1;2019
Usberti, F.L.;Siqueira, H.;1;2019
Perillo, E.;Colombini, E.;1;2019
Echemendía Montero, A.;Falcão, A.X.;1;2019
Pereira, F.H.S.;De Andrade, T.P.C.;1;2019
Astudillo, C.A.;De Andrade, T.P.C.;3;2018
De Andrade, T.P.C.;Da Fonseca, N.L.S.;4;2018
Peixinho, A.Z.;Benato, B.C.;1;2019
Peixinho, A.Z.;Nonato, L.G.;1;2019
Peixinho, A.Z.;Falcão, A.X.;1;2019
Benato, B.C.;Nonato, L.G.;1;2019
Benato, B.C.;Falcão, A.X.;1;2019
Nonato, L.G.;Falcão, A.X.;1;2019
Benato, B.C.;Telea, A.C.;1;2019
Benato, B.C.;Falcao, A.X.;1;2019
Telea, A.C.;Falcao, A.X.;1;2019
Lemes Galvão, F.;Falcão, A.X.;1;2019
Lemes Galvão, F.;Shankar Chowdhury, A.;1;2019
Falcão, A.X.;Shankar Chowdhury, A.;1;2019
Concha, D.T.;Maia, H.D.A.;1;2019
Concha, D.T.;Pedrini, H.;2;2019
Concha, D.T.;Chaves, H.D.L.;1;2019
Concha, D.T.;Vieira, M.B.;1;2019
Maia, H.D.A.;Pedrini, H.;1;2019
Maia, H.D.A.;Chaves, H.D.L.;1;2019
Maia, H.D.A.;Vieira, M.B.;1;2019
Pedrini, H.;Chaves, H.D.L.;1;2019
Pedrini, H.;Vieira, M.B.;1;2019
Chaves, H.D.L.;Vieira, M.B.;1;2019
Lobato Junior, W.;Costa, J.;1;2019
Lobato Junior, W.;Rosario, D.;1;2019
Lobato Junior, W.;Cerqueira, E.;1;2019
Lobato Junior, W.;Villas, L.A.;1;2019
Costa, J.;Rosario, D.;2;2018
Costa, J.;Cerqueira, E.;3;2017
Costa, J.;Villas, L.A.;3;2017
Rosario, D.;Cerqueira, E.;3;2018
Cerqueira, E.;Villas, L.A.;5;2017
Leonardo, M.M.;Carvalho, T.J.;1;2019
Leonardo, M.M.;Rezende, E.;1;2019
Leonardo, M.M.;Zucchi, R.;1;2019
Leonardo, M.M.;Faria, F.A.;2;2017
Carvalho, T.J.;Rezende, E.;1;2019
Carvalho, T.J.;Zucchi, R.;1;2019
Carvalho, T.J.;Faria, F.A.;1;2019
Rezende, E.;Zucchi, R.;1;2019
Rezende, E.;Faria, F.A.;1;2019
Zucchi, R.;Faria, F.A.;1;2019
Bueno, P.M.S.;De Franco Rosa, F.;1;2019
Bueno, P.M.S.;Jino, M.;1;2019
Bueno, P.M.S.;Bonacin, R.;1;2019
De Franco Rosa, F.;Jino, M.;2;2018
De Franco Rosa, F.;Bonacin, R.;2;2018
Jino, M.;Bonacin, R.;3;2018
Fujwara, E.;Wu, Y.T.;1;2019
Fujwara, E.;Villela, C.S.;1;2019
